I0,I1,I2,I3,I4
-0.046581,0.887329,-0.154583,0.004662,0.046581
-0.046581,0.887329,-0.154583,0.035073,0.229508
-0.046581,0.887329,-0.154583,0.054819,-0.197322
-0.046581,0.887329,-0.154583,0.054819,-0.136346
-0.046581,0.887329,-0.154583,0.026559,-0.136346
-0.046581,0.887329,-0.154583,-0.007592,-0.227809
-0.046581,0.887329,-0.154583,0.033256,0.138044
-0.046581,0.887329,-0.154583,-0.022024,-0.075370
-0.046581,0.887329,-0.154583,-0.058067,-0.197322
-0.046581,0.887329,-0.154583,-0.204779,-0.075370
-0.046581,0.887329,-0.154583,0.047617,-0.288785
-0.046581,0.887329,-0.154583,-0.002729,-0.685127
-0.046581,0.887329,-0.154583,0.083328,-0.532688
-0.046581,0.887329,-0.154583,-0.014992,-0.136346
-0.046581,0.887329,-0.154583,0.063753,-0.044883
-0.046581,0.887329,-0.154583,-0.057486,0.168532
-0.046589,0.887291,-0.154586,0.020897,0.473419
-0.046589,0.887291,-0.154586,0.035240,0.442931
-0.046589,0.887291,-0.154586,0.083383,0.229516
-0.046589,0.887291,-0.154586,-0.023885,0.077077
-0.046589,0.887291,-0.154586,-0.014610,-0.288777
-0.046589,0.887291,-0.154586,-0.009436,-0.563167
-0.046589,0.887291,-0.154586,-0.057486,-0.502192
-0.046589,0.887291,-0.154586,0.013575,-0.258289
-0.046589,0.887291,-0.154586,0.033427,0.442931
-0.046589,0.887291,-0.154586,0.085101,0.381955
-0.046589,0.887291,-0.154586,-0.023885,0.473419
-0.046589,0.887291,-0.154586,0.018838,0.320980
-0.046589,0.887291,-0.154586,-0.024322,-0.105850
-0.046589,0.887291,-0.154586,0.013575,-0.227801
-0.046589,0.887291,-0.154586,-0.029486,-0.380240
-0.046589,0.887291,-0.154586,0.042320,-0.075362
-0.046589,0.887291,-0.154586,0.021126,-0.288777
-0.046589,0.887291,-0.154586,0.013575,0.199028
-0.046589,0.887291,-0.154586,0.054819,-0.075362
-0.046589,0.887291,-0.154586,0.056619,0.016101
-0.046599,0.887260,-0.154588,-0.002394,0.046599
-0.046599,0.887260,-0.154588,-0.014992,0.077087
-0.046599,0.887260,-0.154588,-0.031364,0.534404
-0.046599,0.887260,-0.154588,0.056619,0.046599
-0.046599,0.887260,-0.154588,0.040377,0.229526
-0.046599,0.887260,-0.154588,-0.072663,-0.441206
-0.046599,0.887260,-0.154588,0.021126,-0.319255
-0.046599,0.887260,-0.154588,0.020897,-0.410718
-0.046599,0.887260,-0.154588,0.019066,-0.014377
-0.046599,0.887260,-0.154588,-0.007940,0.199038
-0.046599,0.887260,-0.154588,0.018838,0.564892
-0.046599,0.887260,-0.154588,-0.065047,0.107575
-0.046599,0.887260,-0.154588,0.061929,-0.166816
-0.046599,0.887260,-0.154588,0.021126,-0.227791
-0.046599,0.887260,-0.154588,-0.007592,-0.532669
-0.046599,0.887260,-0.154588,0.007090,0.260014
-0.046599,0.887260,-0.154588,0.069053,0.168550
-0.046599,0.887260,-0.154588,-0.007940,0.534404
-0.046599,0.887260,-0.154588,0.056619,-0.044864
-0.046599,0.887260,-0.154588,-0.066946,-0.349743
-0.046630,0.887237,-0.154591,0.090394,-0.502151
-0.046630,0.887237,-0.154591,-0.007592,-0.197272
-0.046630,0.887237,-0.154591,0.011741,0.199069
-0.046630,0.887237,-0.154591,0.004662,0.077118
-0.046630,0.887237,-0.154591,0.047617,0.046630
-0.046630,0.887237,-0.154591,-0.000557,0.138094
-0.046630,0.887237,-0.154591,0.106285,0.107606
-0.046630,0.887237,-0.154591,-0.000557,0.290533
-0.046630,0.887237,-0.154591,0.056619,-0.166785
-0.046630,0.887237,-0.154591,-0.016853,-0.197272
-0.046630,0.887237,-0.154591,-0.002394,-0.136297
-0.046630,0.887237,-0.154591,0.011741,-0.349711
-0.046630,0.887237,-0.154591,-0.017256,-0.014345
-0.046630,0.887237,-0.154591,-0.014992,0.168581
-0.046630,0.887237,-0.154591,-0.007592,0.077118
-0.046630,0.887237,-0.154591,0.056619,0.077118
-0.046630,0.887237,-0.154591,-0.009436,-0.197272
-0.046630,0.887237,-0.154591,-0.101234,-0.593614
-0.046630,0.887237,-0.154591,0.056619,-0.380199
-0.046630,0.887237,-0.154591,-0.022024,0.107606
-0.046650,0.887217,-0.154594,0.042320,0.077138
-0.046650,0.887217,-0.154594,0.013835,0.229577
-0.046650,0.887217,-0.154594,-0.014227,-0.502130
-0.046650,0.887217,-0.154594,-0.059959,-0.166764
-0.046650,0.887217,-0.154594,-0.000236,-0.166764
-0.046650,0.887217,-0.154594,-0.014992,-0.258228
-0.046650,0.887217,-0.154594,0.021126,-0.319203
-0.046650,0.887217,-0.154594,0.020897,-0.593594
-0.046650,0.887217,-0.154594,0.026156,-0.288716
-0.046650,0.887217,-0.154594,0.006509,-0.471642
-0.046650,0.887217,-0.154594,-0.015388,0.168602
-0.046650,0.887217,-0.154594,-0.093536,0.016163
-0.046650,0.887217,-0.154594,0.035073,0.382016
-0.046650,0.887217,-0.154594,0.054819,-0.075301
-0.046650,0.887217,-0.154594,-0.007592,-0.014325
-0.046650,0.887217,-0.154594,-0.080330,-0.441155
-0.046650,0.887217,-0.154594,0.076211,-0.502130
-0.046650,0.887217,-0.154594,-0.059959,-0.105789
-0.046650,0.887217,-0.154594,0.056619,-0.075301
-0.046650,0.887217,-0.154594,0.042450,0.107626
-0.046648,0.887178,-0.154596,-0.059371,0.138112
-0.046648,0.887178,-0.154596,-0.125699,0.107624
-0.046648,0.887178,-0.154596,-0.038895,0.168599
-0.046648,0.887178,-0.154596,0.026156,0.290551
-0.046648,0.887178,-0.154596,-0.009801,0.351526
-0.046648,0.887178,-0.154596,0.004662,-0.044815
-0.046648,0.887178,-0.154596,-0.115929,-0.197254
-0.046648,0.887178,-0.154596,-0.065047,-0.471645
-0.046648,0.887178,-0.154596,0.056619,-0.349694
-0.046648,0.887178,-0.154596,0.056619,-0.624084
-0.046648,0.887178,-0.154596,0.069084,-0.227742
-0.046648,0.887178,-0.154596,-0.167258,0.260063
-0.046648,0.887178,-0.154596,0.013835,0.260063
-0.046648,0.887178,-0.154596,-0.050513,0.046648
-0.046648,0.887178,-0.154596,0.025948,-0.075303
-0.046648,0.887178,-0.154596,0.040513,-0.258230
-0.046648,0.887178,-0.154596,-0.065047,-0.441157
-0.046648,0.887178,-0.154596,0.090486,-0.014328
-0.046648,0.887178,-0.154596,-0.072663,0.138112
-0.046648,0.887178,-0.154596,-0.136648,0.107624
-0.046670,0.887141,-0.154599,0.047617,0.382036
-0.046670,0.887141,-0.154599,-0.007592,-0.075281
-0.046670,0.887141,-0.154599,0.035073,-0.349671
-0.046670,0.887141,-0.154599,0.063753,-0.776501
-0.046670,0.887141,-0.154599,0.026156,-0.380159
-0.046670,0.887141,-0.154599,-0.052398,0.016183
-0.046670,0.887141,-0.154599,-0.002394,-0.166744
-0.046670,0.887141,-0.154599,-0.045936,0.290573
-0.046670,0.887141,-0.154599,-0.007592,0.443012
-0.046670,0.887141,-0.154599,-0.050513,0.290573
-0.046670,0.887141,-0.154599,0.106285,0.016183
-0.046670,0.887141,-0.154599,0.106285,-0.227720
-0.046670,0.887141,-0.154599,0.004969,0.077158
-0.046670,0.887141,-0.154599,0.027976,0.473500
-0.046670,0.887141,-0.154599,-0.037009,0.382036
-0.046670,0.887141,-0.154599,0.026156,-0.136257
-0.046670,0.887141,-0.154599,0.035073,-0.593574
-0.046670,0.887141,-0.154599,-0.050513,-0.349671
-0.046670,0.887141,-0.154599,0.025948,-0.319183
-0.046670,0.887141,-0.154599,-0.000557,-0.227720
-0.046677,0.887114,-0.154602,-0.024756,-0.105763
-0.046677,0.887114,-0.154602,0.049522,-0.105763
-0.046677,0.887114,-0.154602,-0.007940,-0.014299
-0.046677,0.887114,-0.154602,0.049433,-0.105763
-0.046677,0.887114,-0.154602,0.012011,-0.227714
-0.046677,0.887114,-0.154602,0.047617,-0.227714
-0.046677,0.887114,-0.154602,0.063753,-0.410641
-0.046677,0.887114,-0.154602,-0.066946,-0.105763
-0.046677,0.887114,-0.154602,-0.082253,0.260091
-0.046677,0.887114,-0.154602,-0.072663,0.443018
-0.046677,0.887114,-0.154602,-0.002729,0.168628
-0.046677,0.887114,-0.154602,0.054819,0.107652
-0.046677,0.887114,-0.154602,0.018838,0.138140
-0.046677,0.887114,-0.154602,-0.052398,-0.227714
-0.046677,0.887114,-0.154602,-0.066946,-0.349665
-0.046677,0.887114,-0.154602,0.035240,-0.471616
-0.046677,0.887114,-0.154602,-0.038895,-0.349665
-0.046677,0.887114,-0.154602,-0.065047,-0.227714
-0.046677,0.887114,-0.154602,0.040513,0.321067
-0.046677,0.887114,-0.154602,-0.080330,0.321067
-0.046708,0.887081,-0.154605,-0.110922,0.290610
-0.046708,0.887081,-0.154605,0.035073,0.321098
-0.046708,0.887081,-0.154605,0.013575,0.229635
-0.046708,0.887081,-0.154605,-0.059959,0.016220
-0.046708,0.887081,-0.154605,-0.016454,-0.075243
-0.046708,0.887081,-0.154605,-0.009436,-0.349634
-0.046708,0.887081,-0.154605,0.026156,-0.349634
-0.046708,0.887081,-0.154605,0.054819,-0.136219
-0.046708,0.887081,-0.154605,-0.095452,0.046708
-0.046708,0.887081,-0.154605,0.106285,0.565001
-0.046708,0.887081,-0.154605,0.027976,0.504025
-0.046708,0.887081,-0.154605,0.004662,0.321098
-0.046708,0.887081,-0.154605,0.042450,0.229635
-0.046708,0.887081,-0.154605,0.021126,0.077196
-0.046708,0.887081,-0.154605,0.040377,-0.136219
-0.046708,0.887081,-0.154605,0.040513,-0.258170
-0.046708,0.887081,-0.154605,0.042450,0.168659
-0.046708,0.887081,-0.154605,0.033256,-0.258170
-0.046708,0.887081,-0.154605,0.012277,0.016220
-0.046708,0.887081,-0.154605,-0.017256,-0.044756
-0.046711,0.887044,-0.154609,-0.038895,-0.380119
-0.046711,0.887044,-0.154609,-0.014610,-0.502070
-0.046711,0.887044,-0.154609,-0.009801,-0.349631
-0.046711,0.887044,-0.154609,0.069053,0.138174
-0.046711,0.887044,-0.154609,0.056619,-0.075241
-0.046711,0.887044,-0.154609,-0.022451,0.473540
-0.046711,0.887044,-0.154609,0.099290,0.351589
-0.046711,0.887044,-0.154609,-0.067571,0.260125
-0.046711,0.887044,-0.154609,0.033256,0.138174
-0.046711,0.887044,-0.154609,-0.115929,0.260125
-0.046711,0.887044,-0.154609,-0.050513,-0.014265
-0.046711,0.887044,-0.154609,-0.045400,-0.441094
-0.046711,0.887044,-0.154609,-0.066946,-0.380119
-0.046711,0.887044,-0.154609,0.056619,-0.563046
-0.046711,0.887044,-0.154609,-0.029486,-0.319143
-0.046711,0.887044,-0.154609,0.004662,-0.166704
-0.046711,0.887044,-0.154609,-0.000236,0.351589
-0.046711,0.887044,-0.154609,-0.000236,0.290613
-0.046711,0.887044,-0.154609,-0.000236,0.229638
-0.046711,0.887044,-0.154609,-0.066946,0.138174
-0.046741,0.887035,-0.154613,0.083328,0.077229
-0.046741,0.887035,-0.154613,0.042450,0.504059
-0.046741,0.887035,-0.154613,-0.009436,0.412595
-0.046741,0.887035,-0.154613,0.099290,0.717474
-0.046741,0.887035,-0.154613,0.097535,0.138205
-0.046741,0.887035,-0.154613,-0.058067,-0.197161
-0.046741,0.887035,-0.154613,-0.007592,-0.471551
-0.046741,0.887035,-0.154613,0.054819,-0.410576
-0.046741,0.887035,-0.154613,-0.052398,-0.349600
-0.046741,0.887035,-0.154613,-0.065047,-0.105698
-0.046741,0.887035,-0.154613,0.069084,0.534547
-0.046741,0.887035,-0.154613,0.054819,0.443083
-0.046741,0.887035,-0.154613,0.056619,0.138205
-0.046741,0.887035,-0.154613,-0.043006,0.107717
-0.046741,0.887035,-0.154613,-0.000236,-0.349600
-0.046741,0.887035,-0.154613,0.021126,-0.380088
-0.046741,0.887035,-0.154613,0.083383,-0.105698
-0.046741,0.887035,-0.154613,-0.072663,-0.136185
-0.046741,0.887035,-0.154613,-0.059371,-0.075210
-0.046741,0.887035,-0.154613,-0.014992,0.077229
-0.046736,0.887008,-0.154617,-0.072663,-0.014239
-0.046736,0.887008,-0.154617,-0.029486,0.107712
-0.046736,0.887008,-0.154617,0.021126,0.107712
-0.046736,0.887008,-0.154617,0.090394,-0.197166
-0.046736,0.887008,-0.154617,0.047828,-0.136190
-0.046736,0.887008,-0.154617,-0.067571,-0.014239
-0.046736,0.887008,-0.154617,0.085029,0.077224
-0.046736,0.887008,-0.154617,0.025948,0.382103
-0.046736,0.887008,-0.154617,0.042450,0.199176
-0.046736,0.887008,-0.154617,0.042320,0.321127
-0.046736,0.887008,-0.154617,-0.024322,-0.044727
-0.046736,0.887008,-0.154617,-0.000236,-0.258142
-0.046736,0.887008,-0.154617,-0.029486,-0.441069
-0.046736,0.887008,-0.154617,0.012011,-0.227654
-0.046736,0.887008,-0.154617,0.063753,-0.166678
-0.046736,0.887008,-0.154617,0.013835,-0.227654
-0.046736,0.887008,-0.154617,0.047617,-0.258142
-0.046736,0.887008,-0.154617,-0.029035,-0.563020
-0.046736,0.887008,-0.154617,-0.002394,0.016249
-0.046736,0.887008,-0.154617,-0.017256,0.107712
-0.046741,0.886970,-0.154620,0.019066,0.382107
-0.046741,0.886970,-0.154620,-0.050513,0.321132
-0.046741,0.886970,-0.154620,-0.002394,0.321132
-0.046741,0.886970,-0.154620,0.012011,0.016253
-0.046741,0.886970,-0.154620,0.049433,-0.044722
-0.046741,0.886970,-0.154620,-0.059371,-0.136186
-0.046741,0.886970,-0.154620,-0.072663,-0.319113
-0.046741,0.886970,-0.154620,-0.002394,0.077229
-0.046741,0.886970,-0.154620,-0.031364,0.260156
-0.046741,0.886970,-0.154620,-0.009801,0.626010
-0.046741,0.886970,-0.154620,-0.030907,0.016253
-0.046741,0.886970,-0.154620,0.085101,-0.319113
-0.046741,0.886970,-0.154620,-0.014227,-0.532527
-0.046741,0.886970,-0.154620,0.042320,-0.349600
-0.046741,0.886970,-0.154620,-0.022024,-0.166674
-0.046741,0.886970,-0.154620,-0.035551,-0.014234
-0.046741,0.886970,-0.154620,0.013835,-0.014234
-0.046741,0.886970,-0.154620,0.035073,0.168692
-0.046741,0.886970,-0.154620,-0.021604,0.290644
-0.046741,0.886970,-0.154620,-0.037009,0.260156
-0.046762,0.886933,-0.154624,0.042200,0.046762
-0.046762,0.886933,-0.154624,0.004662,-0.227628
-0.046762,0.886933,-0.154624,0.025948,-0.380067
-0.046762,0.886933,-0.154624,-0.024756,-0.441043
-0.046762,0.886933,-0.154624,-0.072663,-0.532506
-0.046762,0.886933,-0.154624,0.004662,0.046762
-0.046762,0.886933,-0.154624,0.027976,0.351641
-0.046762,0.886933,-0.154624,-0.029486,0.504080
-0.046762,0.886933,-0.154624,-0.066946,0.168714
-0.046762,0.886933,-0.154624,0.040513,-0.136165
-0.046762,0.886933,-0.154624,-0.058067,-0.776409
-0.046762,0.886933,-0.154624,-0.017256,-0.867872
-0.046762,0.886933,-0.154624,0.069084,-0.593482
-0.046762,0.886933,-0.154624,-0.050513,-0.075189
-0.046762,0.886933,-0.154624,-0.037009,0.504080
-0.046762,0.886933,-0.154624,-0.009801,0.747982
-0.046762,0.886933,-0.154624,-0.000557,0.534568
-0.046762,0.886933,-0.154624,0.004969,-0.044701
-0.046762,0.886933,-0.154624,-0.016454,-0.014213
-0.046762,0.886933,-0.154624,0.083328,-0.044701
-0.046785,0.886904,-0.154627,0.047723,-0.075166
-0.046785,0.886904,-0.154627,0.026156,0.016297
-0.046785,0.886904,-0.154627,-0.066946,-0.105654
-0.046785,0.886904,-0.154627,0.021126,0.168736
-0.046785,0.886904,-0.154627,0.083328,-0.349556
-0.046785,0.886904,-0.154627,0.033427,-0.166630
-0.046785,0.886904,-0.154627,0.026156,-0.014190
-0.046785,0.886904,-0.154627,-0.052398,0.077273
-0.046785,0.886904,-0.154627,-0.038895,0.016297
-0.046785,0.886904,-0.154627,-0.009801,-0.105654
-0.046785,0.886904,-0.154627,0.019066,-0.197117
-0.046785,0.886904,-0.154627,-0.009801,-0.319069
-0.046785,0.886904,-0.154627,-0.029486,0.046785
-0.046785,0.886904,-0.154627,0.013835,0.016297
-0.046785,0.886904,-0.154627,-0.082253,-0.105654
-0.046785,0.886904,-0.154627,-0.002729,-0.197117
-0.046785,0.886904,-0.154627,-0.031364,0.382151
-0.046785,0.886904,-0.154627,0.106285,0.138249
-0.046785,0.886904,-0.154627,0.063753,-0.105654
-0.046785,0.886904,-0.154627,-0.023885,-0.471508
-0.046796,0.886863,-0.154631,-0.007592,-0.136131
-0.046796,0.886863,-0.154631,0.042450,0.107771
-0.046796,0.886863,-0.154631,-0.007592,-0.075156
-0.046796,0.886863,-0.154631,-0.009436,0.168747
-0.046796,0.886863,-0.154631,0.027976,0.260210
-0.046796,0.886863,-0.154631,-0.016853,0.595576
-0.046796,0.886863,-0.154631,0.049433,0.412650
-0.046796,0.886863,-0.154631,0.047617,-0.014180
-0.046796,0.886863,-0.154631,0.054819,0.138259
-0.046796,0.886863,-0.154631,0.076211,-0.105643
-0.046796,0.886863,-0.154631,0.047723,-0.410522
-0.046796,0.886863,-0.154631,0.042320,-0.501985
-0.046796,0.886863,-0.154631,0.047828,0.016308
-0.046796,0.886863,-0.154631,0.035073,0.138259
-0.046796,0.886863,-0.154631,-0.038895,0.412650
-0.046796,0.886863,-0.154631,-0.072663,0.199235
-0.046796,0.886863,-0.154631,-0.037009,-0.044668
-0.046796,0.886863,-0.154631,0.012011,-0.471497
-0.046796,0.886863,-0.154631,0.054819,-0.441009
-0.046796,0.886863,-0.154631,0.040377,-0.044668
-0.046791,0.886822,-0.154635,0.033256,0.077279
-0.046791,0.886822,-0.154635,-0.016853,0.199230
-0.046791,0.886822,-0.154635,0.099290,0.199230
-0.046791,0.886822,-0.154635,-0.029486,0.016303
-0.046791,0.886822,-0.154635,-0.045936,-0.501989
-0.046791,0.886822,-0.154635,0.027778,-0.227599
-0.046791,0.886822,-0.154635,-0.016853,-0.105648
-0.046791,0.886822,-0.154635,0.040377,0.321182
-0.046791,0.886822,-0.154635,0.026156,0.504109
-0.046791,0.886822,-0.154635,-0.050513,0.168743
-0.046791,0.886822,-0.154635,-0.082253,-0.044672
-0.046791,0.886822,-0.154635,0.076211,-0.349550
-0.046791,0.886822,-0.154635,-0.002729,-0.197111
-0.046791,0.886822,-0.154635,0.069053,-0.441014
-0.046791,0.886822,-0.154635,0.028178,0.199230
-0.046791,0.886822,-0.154635,0.047617,0.290694
-0.046791,0.886822,-0.154635,0.077997,0.138255
-0.046791,0.886822,-0.154635,0.132133,-0.105648
-0.046791,0.886822,-0.154635,-0.009436,-0.258087
-0.046791,0.886822,-0.154635,0.033427,-0.349550
-0.046825,0.886795,-0.154638,0.092156,-0.105615
-0.046825,0.886795,-0.154638,0.027778,-0.014151
-0.046825,0.886795,-0.154638,0.011741,0.290727
-0.046825,0.886795,-0.154638,0.004662,0.534630
-0.046825,0.886795,-0.154638,0.012011,0.504142
-0.046825,0.886795,-0.154638,-0.007940,0.443166
-0.046825,0.886795,-0.154638,0.033256,-0.105615
-0.046825,0.886795,-0.154638,0.085101,-0.227566
-0.046825,0.886795,-0.154638,-0.037009,-0.623907
-0.046825,0.886795,-0.154638,0.033256,-0.258054
-0.046825,0.886795,-0.154638,0.085101,-0.136102
-0.046825,0.886795,-0.154638,-0.000236,0.687069
-0.046825,0.886795,-0.154638,0.012011,0.473654
-0.046825,0.886795,-0.154638,-0.117882,0.046825
-0.046825,0.886795,-0.154638,0.033427,0.016337
-0.046825,0.886795,-0.154638,-0.022024,-0.105615
-0.046825,0.886795,-0.154638,-0.080330,0.077312
-0.046825,0.886795,-0.154638,0.040377,0.016337
-0.046825,0.886795,-0.154638,0.013575,0.229751
-0.046825,0.886795,-0.154638,0.069084,-0.349517
-0.046835,0.886765,-0.154641,-0.007592,-0.319019
-0.046835,0.886765,-0.154641,-0.043006,-0.532434
-0.046835,0.886765,-0.154641,0.040513,-0.410482
-0.046835,0.886765,-0.154641,-0.043006,-0.075116
-0.046835,0.886765,-0.154641,0.099290,0.168786
-0.046835,0.886765,-0.154641,0.134971,0.473664
-0.046835,0.886765,-0.154641,-0.030907,0.351713
-0.046835,0.886765,-0.154641,0.042320,0.260250
-0.046835,0.886765,-0.154641,0.033256,-0.288531
-0.046835,0.886765,-0.154641,-0.066946,-0.105604
-0.046835,0.886765,-0.154641,-0.037009,-0.136092
-0.046835,0.886765,-0.154641,-0.007940,0.565128
-0.046835,0.886765,-0.154641,-0.014610,0.290737
-0.046835,0.886765,-0.154641,0.083328,0.443176
-0.046835,0.886765,-0.154641,0.020897,-0.044629
-0.046835,0.886765,-0.154641,0.040513,-0.227556
-0.046835,0.886765,-0.154641,0.004662,-0.227556
-0.046835,0.886765,-0.154641,-0.031364,-0.349507
-0.046835,0.886765,-0.154641,-0.029486,0.382201
-0.046835,0.886765,-0.154641,-0.002394,-0.044629
-0.046854,0.886724,-0.154645,0.033427,0.321245
-0.046854,0.886724,-0.154645,-0.038399,0.229781
-0.046854,0.886724,-0.154645,0.040377,0.046854
-0.046854,0.886724,-0.154645,-0.007940,-0.136073
-0.046854,0.886724,-0.154645,-0.000557,-0.105585
-0.046854,0.886724,-0.154645,0.063753,0.016366
-0.046854,0.886724,-0.154645,0.056619,-0.014121
-0.046854,0.886724,-0.154645,0.018838,0.260269
-0.046854,0.886724,-0.154645,0.076242,0.138318
-0.046854,0.886724,-0.154645,-0.059959,0.077342
-0.046854,0.886724,-0.154645,-0.024322,-0.288512
-0.046854,0.886724,-0.154645,-0.103170,-0.715341
-0.046854,0.886724,-0.154645,-0.016853,-0.684853
-0.046854,0.886724,-0.154645,-0.031364,-0.319000
-0.046854,0.886724,-0.154645,0.056619,-0.044609
-0.046854,0.886724,-0.154645,-0.031364,0.199293
-0.046854,0.886724,-0.154645,0.026156,0.016366
-0.046854,0.886724,-0.154645,0.006509,0.138318
-0.046854,0.886724,-0.154645,0.012011,-0.166561
-0.046854,0.886724,-0.154645,-0.050513,-0.136073
-0.046885,0.886713,-0.154649,0.083328,0.046885
-0.046885,0.886713,-0.154649,0.035240,0.290788
-0.046885,0.886713,-0.154649,0.054819,0.168836
-0.046885,0.886713,-0.154649,-0.037009,0.138349
-0.046885,0.886713,-0.154649,0.042450,-0.136042
-0.046885,0.886713,-0.154649,0.040377,-0.471408
-0.046885,0.886713,-0.154649,0.027778,-0.105554
-0.046885,0.886713,-0.154649,-0.002394,-0.166530
-0.046885,0.886713,-0.154649,-0.002394,-0.044578
-0.046885,0.886713,-0.154649,0.063753,0.046885
-0.046885,0.886713,-0.154649,-0.065047,0.138349
-0.046885,0.886713,-0.154649,0.040377,-0.136042
-0.046885,0.886713,-0.154649,-0.009436,-0.349456
-0.046885,0.886713,-0.154649,0.033427,-0.136042
-0.046885,0.886713,-0.154649,0.035073,-0.014090
-0.046885,0.886713,-0.154649,-0.074575,0.351763
-0.046885,0.886713,-0.154649,0.006212,0.107861
-0.046885,0.886713,-0.154649,-0.007592,0.199324
-0.046885,0.886713,-0.154649,0.035073,-0.075066
-0.046885,0.886713,-0.154649,0.099290,-0.105554
-0.046905,0.886671,-0.154653,0.035073,-0.105534
-0.046905,0.886671,-0.154653,0.035240,0.077393
-0.046905,0.886671,-0.154653,-0.000236,0.138369
-0.046905,0.886671,-0.154653,-0.093536,-0.014070
-0.046905,0.886671,-0.154653,0.076211,-0.166510
-0.046905,0.886671,-0.154653,0.069084,-0.288461
-0.046905,0.886671,-0.154653,0.004969,-0.075046
-0.046905,0.886671,-0.154653,-0.016454,0.016417
-0.046905,0.886671,-0.154653,-0.043006,0.534710
-0.046905,0.886671,-0.154653,-0.023885,0.351783
-0.046905,0.886671,-0.154653,-0.007592,0.260320
-0.046905,0.886671,-0.154653,0.049522,0.016417
-0.046905,0.886671,-0.154653,0.063753,0.016417
-0.046905,0.886671,-0.154653,0.042450,-0.349436
-0.046905,0.886671,-0.154653,-0.007940,-0.044558
-0.046905,0.886671,-0.154653,-0.007592,0.290808
-0.046905,0.886671,-0.154653,0.042320,-0.166510
-0.046905,0.886671,-0.154653,-0.043006,0.046905
-0.046905,0.886671,-0.154653,-0.031364,-0.014070
-0.046905,0.886671,-0.154653,-0.009436,0.016417
-0.046907,0.886636,-0.154656,-0.043006,0.077395
-0.046907,0.886636,-0.154656,0.090486,-0.075044
-0.046907,0.886636,-0.154656,0.027778,-0.105532
-0.046907,0.886636,-0.154656,-0.045936,-0.227483
-0.046907,0.886636,-0.154656,-0.029486,-0.349434
-0.046907,0.886636,-0.154656,0.054894,-0.044556
-0.046907,0.886636,-0.154656,0.033427,0.260322
-0.046907,0.886636,-0.154656,0.011741,-0.075044
-0.046907,0.886636,-0.154656,0.076211,0.168859
-0.046907,0.886636,-0.154656,-0.002729,0.229834
-0.046907,0.886636,-0.154656,0.054819,0.351785
-0.046907,0.886636,-0.154656,-0.067571,0.260322
-0.046907,0.886636,-0.154656,0.033256,0.046907
-0.046907,0.886636,-0.154656,-0.000557,0.046907
-0.046907,0.886636,-0.154656,0.035073,-0.379922
-0.046907,0.886636,-0.154656,0.113245,-0.440898
-0.046907,0.886636,-0.154656,0.033256,-0.410410
-0.046907,0.886636,-0.154656,0.026156,-0.471386
-0.046907,0.886636,-0.154656,0.054819,-0.227483
-0.046907,0.886636,-0.154656,-0.058067,0.199346
-0.046922,0.886609,-0.154660,0.013835,0.382288
-0.046922,0.886609,-0.154660,-0.066946,0.046922
-0.046922,0.886609,-0.154660,-0.059959,0.260337
-0.046922,0.886609,-0.154660,-0.058067,0.107898
-0.046922,0.886609,-0.154660,-0.009436,0.046922
-0.046922,0.886609,-0.154660,0.014350,0.077410
-0.046922,0.886609,-0.154660,-0.016853,-0.075029
-0.046922,0.886609,-0.154660,0.012011,-0.136004
-0.046922,0.886609,-0.154660,-0.052398,-0.014053
-0.046922,0.886609,-0.154660,-0.029486,-0.044541
-0.046922,0.886609,-0.154660,-0.022024,0.107898
-0.046922,0.886609,-0.154660,-0.009436,-0.105517
-0.046922,0.886609,-0.154660,0.056619,-0.105517
-0.046922,0.886609,-0.154660,0.040513,0.077410
-0.046922,0.886609,-0.154660,-0.007592,-0.227468
-0.046922,0.886609,-0.154660,-0.072663,0.138386
-0.046922,0.886609,-0.154660,0.097535,0.107898
-0.046922,0.886609,-0.154660,0.011741,0.229849
-0.046922,0.886609,-0.154660,-0.022024,0.077410
-0.046922,0.886609,-0.154660,0.061899,-0.166492
-0.046928,0.886599,-0.154663,-0.029486,-0.075024
-0.046928,0.886599,-0.154663,0.063753,-0.318926
-0.046928,0.886599,-0.154663,0.027778,-0.075024
-0.046928,0.886599,-0.154663,-0.080330,0.016440
-0.046928,0.886599,-0.154663,0.020897,0.107903
-0.046928,0.886599,-0.154663,-0.074575,0.016440
-0.046928,0.886599,-0.154663,0.047828,0.107903
-0.046928,0.886599,-0.154663,-0.051062,-0.379902
-0.046928,0.886599,-0.154663,-0.002394,-0.410390
-0.046928,0.886599,-0.154663,0.012011,-0.196975
-0.046928,0.886599,-0.154663,-0.043006,-0.044536
-0.046928,0.886599,-0.154663,-0.050513,0.016440
-0.046928,0.886599,-0.154663,-0.085883,-0.227463
-0.046928,0.886599,-0.154663,0.040513,0.046928
-0.046928,0.886599,-0.154663,0.120368,-0.135999
-0.046928,0.886599,-0.154663,-0.029486,-0.075024
-0.046928,0.886599,-0.154663,0.054894,-0.166487
-0.046928,0.886599,-0.154663,0.085029,-0.105512
-0.046928,0.886599,-0.154663,0.006799,0.016440
-0.046928,0.886599,-0.154663,-0.007592,0.260342
-0.046964,0.886585,-0.154666,0.106285,0.443306
-0.046964,0.886585,-0.154666,-0.031364,0.351842
-0.046964,0.886585,-0.154666,0.040513,0.290867
