I0,I1,I2
-0.084229,0.106934,0.995117
-0.031006,0.104004,0.969727
-0.136475,0.125244,0.997314
-0.084717,0.080811,0.999023
-0.035156,0.113525,0.986084
-0.105713,0.134277,0.998779
-0.101318,0.117676,0.965088
-0.017822,0.140625,1.035156
-0.066895,0.138672,1.007080
-0.057861,0.088379,0.930420
-0.020020,0.092529,0.925049
-0.078369,0.123535,0.954590
-0.113037,0.104004,0.961914
-0.058594,0.101318,0.988037
-0.055176,0.128418,0.960938
-0.061279,0.098633,0.947998
-0.171875,0.086182,0.955566
-0.050293,0.104492,1.006836
0.033203,0.168945,1.012451
-0.022949,0.061768,0.929443
-0.098145,0.044434,0.947510
-0.042969,0.106689,0.981201
-0.063232,0.095703,0.987061
-0.003662,0.083740,1.027100
-0.075195,0.126465,0.998047
-0.050293,0.118896,0.973145
-0.105713,0.111328,0.974854
-0.020752,0.099609,1.038086
0.032715,0.111084,1.011230
-0.117432,0.090332,0.890137
-0.115967,0.114746,0.958984
-0.018799,0.154785,1.057373
-0.018311,0.127686,1.013916
-0.077637,0.123047,0.967041
-0.070068,0.108398,0.917236
-0.056396,0.117188,0.963623
-0.042725,0.127930,0.997314
-0.032471,0.142090,1.000977
-0.030518,0.153809,0.978027
-0.012207,0.149658,0.931885
-0.049561,0.106201,0.946777
-0.091553,0.088379,0.991211
-0.004395,0.151611,1.003662
-0.048340,0.191406,0.983887
-0.078857,0.082764,0.933350
-0.022949,0.086914,0.951904
0.020752,0.147705,1.005615
-0.043945,0.142334,1.003174
-0.101074,0.106201,0.981445
-0.070313,0.188232,1.014648
-0.013428,0.155762,1.004883
-0.048584,0.086426,1.009766
-0.069580,0.140381,0.993652
-0.029053,0.097656,0.974854
-0.080811,0.181396,1.027588
-0.072998,0.134521,1.008301
-0.089111,0.114990,0.977783
-0.029297,0.131592,1.005615
-0.023682,0.119141,0.998535
0.017578,0.210693,1.039307
-0.004639,0.137695,0.969238
-0.046387,0.075439,0.932861
-0.009521,0.116699,0.948486
-0.056396,0.141357,0.947998
-0.015869,0.149902,0.999756
0.013672,0.126709,0.951904
-0.040039,0.164307,0.984375
0.005371,0.208740,1.035156
0.038330,0.199951,1.010498
-0.098389,0.155273,1.002930
-0.005127,0.131592,0.985840
0.002686,0.151611,0.931152
-0.135986,0.114746,0.942139
-0.059326,0.119385,1.017334
0.022461,0.204102,1.046631
-0.059814,0.152588,0.964355
-0.109131,0.117188,0.995850
-0.011475,0.110596,0.994385
-0.031982,0.182861,1.015137
-0.030029,0.189453,1.025391
-0.013184,0.135010,0.983154
-0.036865,0.143555,0.985352
-0.094238,0.139648,0.986084
-0.006592,0.132813,1.010498
-0.031494,0.198975,1.005371
-0.073486,0.153564,0.949219
-0.064941,0.117920,0.958008
-0.036865,0.205322,1.032227
-0.008789,0.220703,1.032471
0.000488,0.124023,0.949463
-0.076172,0.185059,0.975098
-0.022461,0.161377,0.992432
-0.008789,0.160889,0.984619
-0.055664,0.175781,1.010742
-0.047607,0.119141,0.954590
-0.012939,0.127930,0.969971
-0.055908,0.135254,0.963379
0.000732,0.120850,0.999756
-0.026123,0.111816,0.994629
-0.050781,0.147705,1.005127
-0.031250,0.152588,1.027832
-0.052002,0.078857,0.951416
-0.090576,0.185059,1.023926
-0.076416,0.099365,1.012207
0.016357,0.143311,1.007568
-0.028809,0.153076,0.974854
-0.046387,0.178955,0.998047
-0.054932,0.115723,0.972656
-0.079102,0.108643,0.974854
-0.015869,0.183105,0.999512
-0.032227,0.185303,0.986816
-0.051514,0.186279,1.015381
-0.040283,0.165771,0.967529
-0.029053,0.197754,1.013184
-0.087891,0.166016,0.988770
0.006592,0.176758,1.013184
0.019531,0.181885,0.980225
-0.164551,0.138672,0.965576
-0.029053,0.176025,1.031738
0.053223,0.195313,1.016357
