I0,I1,I2
-0.002686,0.153564,0.989014
-0.040283,0.213867,1.013916
-0.110840,0.182617,0.997803
-0.054443,0.217041,0.997559
0.063721,0.205811,1.002441
-0.085449,0.168945,0.958740
-0.086182,0.229736,0.999268
-0.027832,0.269287,1.005127
-0.019775,0.238281,1.030518
-0.056641,0.213135,1.028564
-0.028809,0.209473,0.952637
-0.091553,0.246582,0.957031
-0.033691,0.183838,1.008301
0.046875,0.205078,1.023682
-0.076416,0.293945,1.038330
-0.103516,0.203369,0.971924
-0.073242,0.156494,0.976807
-0.032715,0.213867,1.057129
-0.018799,0.236328,1.042725
-0.052734,0.207275,0.997070
-0.090820,0.193848,1.008057
-0.052979,0.173096,1.006836
-0.033447,0.186523,1.031738
-0.035645,0.222900,1.045898
-0.098633,0.164795,0.972412
-0.065918,0.168457,0.997314
0.000244,0.178955,1.004883
-0.049805,0.185059,1.019043
-0.061035,0.108643,0.953125
-0.043213,0.215576,1.007813
-0.044434,0.212402,1.003174
-0.024170,0.202637,1.012695
-0.011475,0.194824,0.996582
-0.024902,0.189209,0.964355
-0.079102,0.127686,0.938232
-0.050781,0.192871,0.959229
0.017822,0.251465,1.000488
-0.055176,0.175049,0.984863
-0.015869,0.120850,0.941406
0.000488,0.256836,0.979248
-0.064453,0.154297,0.936523
-0.074951,0.132813,0.965820
0.025146,0.177734,1.006348
-0.023438,0.174072,0.973145
-0.033691,0.139160,0.957520
-0.054932,0.176758,1.009277
-0.055420,0.089600,0.977295
-0.056641,0.128906,0.998291
0.010742,0.166748,1.011719
-0.101074,0.161621,0.994873
-0.094482,0.098145,0.978516
-0.014404,0.170410,1.020996
-0.067627,0.159668,1.030029
-0.099365,0.068604,0.974365
-0.033203,0.102051,0.928467
-0.118164,0.131104,0.937988
-0.084229,0.127441,1.002441
0.044678,0.115723,0.982666
-0.039551,0.143799,0.975342
-0.069580,0.116211,0.926025
-0.023926,0.107666,0.931152
0.018066,0.101074,0.965088
-0.064209,0.119141,0.963135
-0.080078,0.171143,0.971191
0.000977,0.166016,0.965332
0.010010,0.067139,0.927490
-0.143066,0.132813,0.952148
-0.003662,0.165283,0.969238
-0.000488,0.109375,0.941895
-0.119385,0.118896,0.989258
-0.081299,0.193115,1.005615
0.031738,0.206299,1.036865
-0.032227,0.076172,0.945557
-0.122070,0.065674,0.940186
-0.054932,0.093506,0.971924
-0.052246,0.161133,1.027344
-0.005127,0.081299,0.982666
-0.029297,0.052002,0.929932
-0.084961,0.107178,0.968506
-0.039063,0.141602,1.026123
0.029297,0.098633,0.971436
-0.069580,0.111084,0.970215
-0.115479,0.115967,0.977783
-0.009766,0.178223,1.012207
0.033691,0.151367,0.967041
-0.169678,0.115234,0.955322
-0.061279,0.124268,0.976807
0.001953,0.190918,0.939453
-0.037842,0.126709,0.952637
-0.089111,0.099365,0.939941
0.054932,0.254639,1.036133
-0.003418,0.229980,0.985352
-0.062988,0.105957,0.977295
-0.046631,0.187500,1.015137
0.012695,0.158936,0.963867
-0.027832,0.146484,0.945801
-0.083984,0.112793,0.998779
-0.015137,0.175049,1.013672
-0.053467,0.186768,0.992920
-0.037354,0.114014,0.988525
-0.027100,0.130371,0.961426
-0.003662,0.116943,0.974121
-0.127686,0.142822,0.997070
-0.021484,0.181885,1.018066
-0.013184,0.201172,1.014160
-0.101074,0.089600,0.977295
-0.084473,0.071777,0.949219
