I0,I1,I2
0.012939,0.015869,0.981689
-0.055664,0.036133,0.977783
-0.026611,0.071533,0.996582
0.020752,0.088867,1.002930
-0.045166,0.069336,1.001465
-0.024414,0.023438,0.972900
-0.010986,0.103271,0.995605
-0.004883,0.085449,0.991699
-0.068115,0.040283,0.970947
-0.049561,0.021240,0.952881
0.005859,0.055664,0.973633
-0.020752,0.089111,0.982666
-0.030029,0.077881,1.013428
0.033203,0.095459,1.022705
0.004150,0.027100,0.944580
-0.082275,0.010498,0.935547
0.011963,0.010010,0.979492
-0.018311,0.089844,0.990967
0.044678,0.086670,0.996094
-0.011475,0.121094,1.049072
-0.002197,0.014404,0.979248
-0.056885,0.109863,1.017578
0.026123,0.072998,0.994873
-0.084229,0.105469,0.995117
-0.007080,0.054688,1.000732
-0.000488,0.064209,0.981201
-0.035156,0.073486,0.992432
-0.071289,0.064453,0.975586
0.040771,0.057129,0.996826
-0.097412,0.070801,0.982422
-0.050049,0.055664,0.971924
0.052979,0.141357,1.039795
-0.013428,0.099121,0.995850
-0.073730,0.070313,0.988525
0.046387,0.052246,1.009521
-0.073730,0.106201,0.991211
-0.009277,0.082275,0.987305
-0.048828,0.078125,0.977539
-0.065430,0.086182,1.001221
0.032227,0.046143,0.975342
-0.051270,0.111572,1.004395
-0.054688,0.082520,0.988037
-0.007080,0.103271,1.034424
0.024414,0.098877,1.018555
-0.068848,0.067139,0.967773
-0.002441,0.053955,0.969238
-0.028320,0.107666,1.032959
-0.046143,0.103027,1.019287
-0.012451,0.097168,1.021729
0.037842,0.068115,1.002441
-0.033203,0.087158,0.997314
-0.050537,0.125977,1.020508
0.024658,0.075684,1.015625
0.035645,0.097656,1.035889
-0.044922,0.114502,1.001953
-0.091797,0.094727,1.005127
-0.016113,0.010986,0.978271
-0.011963,0.085449,1.025635
-0.002197,0.081055,0.972900
-0.073975,0.070068,0.970947
-0.060547,0.019775,0.980713
-0.029297,0.084717,1.023682
0.010742,0.095215,0.994629
-0.040771,0.055664,0.960693
-0.072266,-0.008545,0.949951
-0.084473,0.056885,1.006592
-0.042725,0.039551,0.959961
-0.068115,0.056396,0.982422
-0.005371,0.059082,0.991455
0.031250,0.111084,0.996338
0.007080,0.079834,0.985840
-0.059082,0.025391,0.986816
-0.036865,0.084473,1.018311
0.023438,0.121826,0.994141
-0.063965,0.055420,0.970215
-0.077148,0.019287,1.006104
0.034180,0.087158,1.003662
0.050293,0.133545,1.017334
-0.031494,0.031982,0.974854
0.007568,0.039795,0.998047
-0.011230,0.084229,0.989502
-0.035400,0.022705,0.961182
0.002441,0.000244,0.971191
-0.045654,0.109375,1.011475
-0.066406,0.085693,1.008301
0.066162,0.021729,0.982422
-0.075195,0.083984,0.973389
0.016357,0.081055,0.987305
0.011475,0.073486,0.987549
-0.011963,0.024414,0.960449
-0.029541,0.052246,0.950439
-0.042480,0.054688,0.951660
-0.006348,0.064697,0.983887
0.009277,0.066162,0.965576
-0.024414,0.065430,0.969238
-0.051514,0.041016,0.943604
0.017822,0.099854,1.012207
0.040039,0.086426,0.969971
-0.046143,0.061523,0.964355
-0.079834,0.047119,0.983398
