I0,I1,I2
-0.021729,0.149902,0.996582
-0.055420,0.151367,1.000488
0.000244,0.005615,0.926514
-0.079834,0.112549,1.012939
-0.055420,0.056396,0.965576
-0.002686,0.111084,1.020752
0.002930,0.031006,0.904541
-0.120117,0.092041,0.942139
-0.087646,0.048096,0.991943
-0.025879,0.028564,1.004150
0.058838,0.153564,1.021484
-0.016602,0.253174,1.031006
-0.074951,0.097900,1.014160
-0.052734,0.011230,1.031250
0.027832,0.066406,0.987549
-0.049561,0.239258,1.024658
-0.043945,0.109863,0.990967
0.017578,0.021973,0.990479
-0.010010,0.133789,1.003906
-0.061523,0.124023,0.971191
-0.061279,0.103760,0.999512
-0.040283,0.104248,1.015137
-0.073486,0.115479,0.976074
-0.023193,0.182129,1.010498
0.013184,0.166016,1.003662
-0.005615,0.149414,0.991943
-0.026611,0.132568,0.988525
-0.036377,0.083008,0.968506
-0.036377,0.115234,1.000977
-0.069580,0.125977,0.992920
-0.021729,0.099121,0.977051
-0.014648,0.114502,0.979980
-0.033203,0.105225,0.968262
-0.019775,0.132568,1.016357
0.000732,0.125244,1.024658
-0.023193,0.131836,1.010254
-0.012695,0.135742,0.994141
-0.085449,0.099609,0.991943
-0.035156,0.082764,1.024658
0.013672,0.130371,1.026611
-0.002930,0.180420,1.022705
-0.028076,0.131348,1.011475
-0.038086,0.092529,1.037354
-0.033936,0.102051,1.017090
0.002197,0.147217,1.002930
-0.012207,0.183838,1.014648
-0.088867,0.124756,0.981934
-0.037842,0.043701,0.966797
-0.044678,0.047852,0.964600
-0.059814,0.122803,0.979736
0.005859,0.202148,1.025391
-0.033447,0.191406,1.033936
-0.025879,0.070557,0.972412
-0.017822,0.120361,0.986816
0.021240,0.198242,1.006836
-0.021484,0.162842,0.995361
-0.076172,0.064453,0.953613
-0.035889,0.030518,0.953613
-0.042725,0.186279,1.058594
-0.019775,0.116699,0.988281
-0.001953,0.209229,1.061768
0.041748,0.151611,1.011963
-0.088867,0.090820,0.980225
-0.051025,0.086914,1.037842
0.055420,0.112305,1.034668
-0.001953,0.181641,0.996582
-0.044189,0.156006,0.994141
-0.055176,0.034668,0.989014
-0.063965,0.029053,0.988525
-0.056152,0.042969,0.948730
0.000977,0.094727,0.968018
-0.054443,0.148193,1.015137
0.028564,0.154785,1.032959
0.085938,0.077637,0.956543
-0.023926,0.180420,1.015137
-0.036133,0.097168,0.993896
0.041748,0.041016,1.003906
-0.040527,0.087646,0.962158
-0.106689,0.138672,0.982910
-0.031982,0.068604,0.988525
-0.012451,0.077637,0.992432
0.054199,0.113037,0.963379
-0.013916,0.145020,0.968018
-0.084229,0.051514,0.977783
-0.068115,-0.021240,0.985596
0.010010,0.073242,0.994629
-0.084473,0.150391,0.957275
-0.043701,0.086426,0.960693
-0.014893,0.059326,0.975342
-0.053223,0.012939,0.924316
-0.069092,0.047119,0.965576
-0.007813,0.049072,1.000000
0.018555,0.122314,1.019775
-0.009277,0.109131,0.944580
-0.062500,0.083740,0.956543
-0.035400,0.013428,0.974365
-0.009033,0.042236,0.977295
-0.034668,0.079346,0.954346
-0.010010,0.093018,0.978271
0.048828,0.046875,0.965576
-0.040039,0.123291,0.998047
-0.104736,0.016602,0.908936
-0.016846,0.032471,0.976807
0.000977,0.060791,0.972656
-0.047363,0.037842,0.904053
-0.052002,0.081543,0.935791
0.021484,0.018555,0.947510
-0.053223,0.071533,0.979248
-0.073242,0.088135,0.962402
-0.000244,0.099609,1.009033
0.010498,0.090576,0.994141
-0.023438,0.073242,0.941162
0.020508,0.176514,1.045166
0.062012,0.126709,1.020020
-0.014893,0.167725,1.026611
-0.027100,0.109619,1.000244
0.002197,0.049561,0.981445
-0.032471,0.089355,0.980469
-0.010254,0.061279,0.944336
-0.063232,0.155029,1.041260
-0.044189,0.076660,0.979004
-0.004639,0.069336,0.975098
0.037598,0.123779,0.980225
-0.040039,0.182617,1.004883
-0.006836,0.166016,1.036865
0.037354,0.105713,1.001709
-0.026611,0.107910,0.948242
-0.014160,0.174805,0.994873
0.015137,0.110107,0.979492
0.024658,0.140869,1.000732
-0.025146,0.187500,1.000000
-0.020508,0.117432,0.980713
-0.040527,0.148193,1.038574
0.017578,0.080322,0.966309
-0.050293,0.145508,0.965820
-0.003906,0.174561,1.035400
0.006592,0.152588,1.038574
-0.044678,0.142822,1.010742
-0.067627,0.131592,1.001953
-0.050293,0.087402,0.995605
-0.059814,0.142090,1.028564
-0.082764,0.143799,1.015625
-0.031982,0.141602,1.029297
-0.031982,0.119629,0.996338
-0.016602,0.135010,0.995361
-0.025146,0.193848,1.040527
-0.012939,0.167480,1.029053
-0.068848,0.090576,0.969238
-0.080811,0.100098,0.983398
-0.036865,0.111328,0.996826
-0.011230,0.139648,1.013672
-0.007813,0.203369,1.029541
-0.032959,0.190674,1.017090
-0.020020,0.118652,0.977051
-0.010010,0.139404,0.986328
-0.002441,0.147705,0.981445
-0.045654,0.157227,0.992432
-0.020264,0.163086,1.015625
-0.016357,0.141602,0.993652
-0.053223,0.144287,0.980957
-0.028809,0.118164,0.961426
-0.037842,0.122559,0.982910
-0.077148,0.106201,0.955322
-0.066162,0.096436,0.970947
-0.029785,0.083252,0.968750
-0.040283,0.143311,0.986084
-0.010986,0.163086,1.014160
-0.027344,0.201416,1.077881
0.002686,0.151123,1.036621
-0.074219,0.185791,1.048828
-0.009277,0.135010,1.040039
0.006592,0.152344,1.027344
-0.028564,0.189697,1.019531
-0.103516,0.100586,0.961914
-0.058105,0.111328,1.014648
0.017822,0.128906,0.992920
-0.050781,0.153809,0.940186
-0.072754,0.188721,0.991699
0.023193,0.122803,1.001709
-0.025391,0.145264,0.973145
-0.049561,0.190918,0.980225
0.022217,0.103271,0.948486
-0.054932,0.132813,0.981934
-0.052979,0.091309,0.961426
-0.015137,0.111572,0.992432
-0.013184,0.107422,0.983398
-0.019531,0.163818,1.030273
-0.042236,0.129150,1.010254
-0.057617,0.107910,0.988037
-0.056641,0.100342,1.017090
-0.011963,0.052979,0.987549
-0.042480,0.156250,1.029541
0.009521,0.179932,1.037842
0.010254,0.158691,1.031738
-0.032227,0.149414,1.024902
0.004883,0.092529,0.981201
-0.110107,0.112061,0.975586
0.024902,0.103760,1.005127
-0.009521,0.161865,0.987793
-0.057129,0.167969,0.997559
0.043457,0.139893,1.017334
0.026611,0.192871,1.013916
-0.073730,0.174072,0.975830
-0.041260,0.098389,0.989014
0.006104,0.123047,1.013184
-0.009766,0.192139,0.998779
-0.005859,0.178223,0.968018
-0.031738,0.101563,0.971680
-0.100098,0.055664,0.968506
-0.064209,0.161133,1.035889
0.053711,0.190674,1.028320
-0.008545,0.200439,0.981445
-0.037598,0.140869,0.982910
-0.069092,0.031494,0.960938
-0.076172,0.080078,1.007568
-0.014648,0.080322,0.964355
-0.050293,0.161133,0.998779
-0.115967,0.157715,1.028320
-0.017578,0.068115,1.018311
-0.047363,0.120117,1.009521
0.028320,0.145264,1.003418
0.018799,0.072021,0.936523
-0.099609,0.093506,0.999023
-0.079590,0.038818,1.010498
-0.020264,0.095459,1.007568
-0.001465,0.120361,0.956299
-0.056885,0.101807,0.954102
-0.012695,0.073730,0.994873
0.020020,0.093018,0.993652
-0.041992,0.157471,0.987549
-0.062012,0.062012,0.931641
-0.033447,0.056152,0.969238
0.052734,0.093506,0.990234
0.004395,0.147217,0.968994
0.030273,0.150879,1.005371
-0.056152,0.095703,0.998291
0.001953,0.052979,1.005859
0.021973,0.097900,0.975098
-0.029297,0.091553,0.972656
-0.026611,0.103027,0.971924
-0.069092,0.036133,0.956055
-0.048096,0.017578,0.953125
-0.042236,0.079346,0.995605
-0.004639,0.075928,0.993652
-0.038574,0.113281,1.003418
-0.005127,0.104736,0.997070
-0.023926,0.113770,1.004150
-0.066650,0.099854,0.995361
-0.017334,0.068359,0.981689
0.004639,0.141846,1.030518
0.004639,0.168457,1.029053
0.022705,0.153564,1.006592
-0.039063,0.041748,0.912354
-0.121826,0.053711,0.963623
-0.060791,0.087402,1.007324
0.028320,0.180176,1.029297
-0.002441,0.206055,0.992920
-0.092529,0.157471,0.978516
-0.042236,0.082275,1.019287
0.006592,0.066650,0.997559
-0.022949,0.184082,1.006348
-0.061768,0.113770,0.946045
-0.068604,0.106689,1.036377
-0.018066,0.045166,0.984131
-0.059326,0.116943,0.964111
-0.085938,0.153809,1.009277
0.037598,0.057617,1.003906
0.024658,0.135986,1.014404
-0.048584,0.169434,1.013184
-0.043945,0.121582,1.050537
0.019775,0.051514,0.997070
-0.008789,0.118164,0.994385
0.014404,0.148193,1.008301
0.045654,0.130127,1.024170
-0.031006,0.141113,1.016846
-0.034668,0.066406,0.966797
-0.048096,0.022461,0.937012
-0.054688,0.094971,1.003174
0.019043,0.090820,0.986816
0.037354,0.162842,1.016602
0.003174,0.144775,0.985107
-0.059814,0.026611,0.935059
-0.080078,0.067383,0.998779
0.025879,0.062012,0.980957
0.013672,0.192383,1.001953
